MANDT,VBELN,POSNR,MATNR,ARKTX,KWMENG,VRKME,NETPR,NETWR,WERKS,LGORT,PSTYV,ABGRU
100,5000000379,000010,MAT00074,Standing Desk 19,57,EA,5341.13,304444.41,A100,0001,TAN,
100,5000000379,000020,MAT00003,Packing Tape 1,35,EA,901.28,31544.8,G100,0003,TAN,
100,5000000379,000030,MAT00059,Pallet 15,9,EA,247.67,2229.03,G100,0003,TAN,
100,5000000379,000040,MAT00077,Business Monitor 20,1,EA,4210.1,4210.1,G100,0001,TAN,
100,5000000379,000050, MAT00047,Stretch Film 12,13,EA,614.41,7987.33,A100,0001,TAN,
100,5000000380,000010,MAT00004,Industrial Lubricant 1,14,EA,4177.59,58486.26,C100,0001,TAN,
100,5000000380,000020,MAT00010,Office Chair 3,17,EA,16471.46,280014.82,C100,0001,TAN,
100,5000000380,000030,MAT00022,Office Chair 6,0,EA,6115.7,244628.0,C100,0002,TAN,
100,5000000380,000040,MAT00033,Business Monitor 9,48,EA,27925.77,1340436.96,A100,0003,TAN,
100,5000000380,000050,MAT00055,Packing Tape 14,52,EA,1307.37,67983.24,G100,0003,TAN,
100,5000000381,000010,MAT00028,Safety Gloves 7,57,EA,5346.36,304742.52,C100,0003,TAN,
100,5000000381,000020,MAT00021,Business Monitor 6,57,EA,30889.07,1760676.99,G100,0002,TAN,
100,5000000382,000010,MAT00018,Filing Cabinet 5,21,EA,3238.58,68010.18,A100,0003,TAN,
100,5000000383,000010,MAT00005,USB-C Dock 2,2,EA,,18520.11,G100,0002,TAN,
100,5000000384,000010,MAT00012,Drill Bit Set 3,41,EA,4728.99,193888.59,A100,0003,TAN,
100,5000000384,000020,MAT00078,Filing Cabinet 20,46,EA,-8713.23,400808.58,A100,0002,TAN,
100,5000000385,000010,MAT00062,Office Chair 16,5,EA,16883.31,84416.55,C100,0001,TAN,
100,5000000385,000020,MAT00040,Drill Bit Set 10,3,EA,3106.8,9320.4,A100,0001,TAN,
100,5000000385,000030,MAT00011,Bubble Wrap 3,38,EA,28.73,1091.74,A100,0002,TAN,
100,5000000386,000010,MAT00078,Filing Cabinet 20,45,EA,9926.65,446699.25,A100,0002,TAN,
100,5000000386,000020,MAT00015,Carton Box 4,27,EA,192.84,5206.68,C100,0002,TAN,
100,5000000387,000010,MAT00068,Safety Gloves 17,0,EA,6756.03,189168.84,C100,0002,TAN,
100,5000000388,000010,MAT00027,Packing Tape 7,27,EA,910.9,24594.3,G100,0001,TAN,
100,5000000388,000020,MAT00052,Safety Helmet 13,38,ea,5558.31,211215.78,G100,0002,TAN,
100,5000000389,000010,MAT00037,Business Monitor 10,31,EA,11815.25,366272.75,C100,0002,TAN,
100,5000000389,000020,MAT00026,Filing Cabinet 7,19,EA,9655.71,183458.49,C100,0003,TAN,
100,5000000389,000030,MAT00034,Desk Lamp 9,6,EA,,66224.22,C100,0003,TAN,
100,5000000389,000040,MAT00042,Desk Lamp 11,14,EA,4102.25,57431.5,C100,0003,TAN,
100,5000000389,000050,MAT00010,Office Chair 3,15,EA,14994.04,224910.6,A100,0003,TAN,
100,5000000390,000010,MAT00073,USB-C Dock 19,15,EA,6095.38,91430.7,C100,0002,TAN,
100,5000000390,000020,MAT00023,Pallet 6,30,EA ,1029.7,30891.0,A100,0001,TAN,
100,5000000390,000030,MAT00045,Laptop 15 Inch 12,13,EA,12499.5,162493.5,C100,0001,TAN,
100,5000000390,000040,MAT00028,Safety Gloves 7,32,EA,-5459.05,174689.6,A100,0001,TAN,
100,5000000391,000010,MAT00013,Business Monitor 4,51,EA,35066.11,1788371.61,A100,0002,TAN,
100,5000000392,000010,MAT00072,Safety Gloves 18,51,EA,4099.19,209058.69,C100,0001,TAN,
100,5000000392,000020,MAT00063,Packing Tape 16,59,EA,609.67,35970.53,C100,0001,TAN,
100,5000000392,000030,MAT00020,Tool Kit 5,56,EA,4040.28,226255.68,G100,0002,TAN,
100,5000000393,000010,MAT00002,Desk Lamp 1,31,EA,7957.3,246676.3,G100,0003,TAN,
100,5000000394,000010,MAT00002,Desk Lamp 1,27,EA,6872.7,185562.9,G100,0001,TAN,
100,5000000394,000020,MAT00052,Safety Helmet 13,11,EA,-5677.98,62457.78,C100,0002,TAN,
100,5000000395,000010,MAT00006,Meeting Table 2,45,EA,13222.98,595034.1,A100,0001,TAN,
100,5000000395,000020,MAT00063,Packing Tape 16,6,EA,668.77,4012.62,C100,0002,TAN,
100,5000000395,000030,MAT99999,Laptop 15 Inch 12,7,EA,12541.56,87790.92,A100,0001,TAN,
100,5000000395,000040,MAT99999,Carton Box 9,18,EA,316.11,5689.98,C100,0002,TAN,
100,5000000395,000050,MAT00049,Laptop 15 Inch 13,26,EA,12383.54,321972.04,G100,0002,TAN,
100,5000000396,000010,MAT00051,Bubble Wrap 13,15,EA,-864.33,12964.95,A100,0003,TAN,
100,5000000396,000020,MAT00013,Business Monitor 4,42,EA,31296.7,1314461.4,G100,0001,TAN,
100,5000000396,000030,MAT00068,Safety Gloves 17,12,EA,6576.17,78914.04,G100,0001,TAN,
100,5000000397,000010,MAT00051,Bubble Wrap 13,5,EA,984.62,4923.1,A100,0001,TAN,
100,5000000397,000020,MAT00047,Stretch Film 12,35,EA ,572.52,20038.2,A100,0001,TAN,
100,5000000398,000010,MAT00072,Safety Gloves 18,24,EA,3874.7,92992.8,G100,0002,TAN,
100,5000000398,000020,MAT00037,Business Monitor 10,21,EA,14081.82,295718.22,C100,0001,TAN,
100,5000000399,000010,mat00053,USB-C Dock 14,41,EA,33833.51,1387173.91,A100,0001,TAN,
100,5000000399,000020,MAT00080,Tool Kit 20,49,EA,2852.17,139756.33,A100,0003,TAN,
100,5000000399,000030,MAT00012,Drill Bit Set 3,31,EA,4567.24,141584.44,G100,0003,TAN,
100,5000000399,000040,MAT00029,Wireless Keyboard 8,15,ea,33244.8,498672.0,C100,0002,TAN,
100,5000000399,000050,MAT00040,Drill Bit Set 10,46,EA,3647.55,167787.3,C100,0001,TAN,
100,5000000400,000010,MAT00055,Packing Tape 14,27,EA,1292.16,34888.32,G100,0002,TAN,
100,5000000400,000020,MAT00022,Office Chair 6,51,EA,6958.69,354893.19,G100,0002,TAN,
100,5000000400,000030,MAT00031,Packing Tape 8,46,EA,173.62,7986.52,A100,0002,TAN,
100,5000000400,000040,MAT00035,Carton Box 9,55,EA,272.1,14965.5,G100,0003,TAN,
100,5000000401,000010,MAT00010,Office Chair 3,15,EA,17139.32,257089.8,C100,0001,TAN,
100,5000000401,000020, MAT00018,Filing Cabinet 5,58,EA,2948.53,171014.74,A100,0001,TAN,
100,5000000402,000010,MAT00057,Wireless Keyboard 15,31,EA,31791.48,985535.88,G100,0001,TAN,
100,5000000402,000020,MAT00048,Safety Helmet 12,8,EA,1784.55,14276.4,C100,0003,TAN,
100,5000000402,000030,MAT00042 ,Desk Lamp 11,57,EA,3952.87,270376.31,G100,0002,TAN,
100,5000000402,000040,MAT00021,Business Monitor 6,8,EA,31158.26,249266.08,A100,0003,TAN,
100,5000000403,000010,MAT00035,Carton Box 9,10,Each,282.55,2825.5,A100,0002,TAN,
100,5000000403,000020,MAT99999,Industrial Lubricant 2,52,EA,7452.66,387538.32,G100,0003,TAN,
100,5000000403,000030,MAT00041,USB-C Dock 11,52,EA,15601.03,811253.56,A100,0001,TAN,
100,5000000403,000040,MAT00079,Packing Tape 20,7,EA,53.23,372.61,A100,0002,TAN,
100,5000000404,000010,MAT00059,Pallet 15,49,EA,254.05,12448.45,G100,0001,TAN,
100,5000000404,000020,MAT00067,Stretch Film 17,54,EA,759.64,41020.56,G100,0002,TAN,
100,5000000404,000030,MAT00077,Business Monitor 20,33,EA,4378.08,144476.64,A100,0003,TAN,
100,5000000404,000040,MAT00034,Desk Lamp 9,48,EA,11149.03,535153.44,A100,0003,TAN,
100,5000000405,000010,MAT00067,Stretch Film 17,-1,EA,674.69,9445.66,G100,0002,TAN,
100,5000000405,000020,MAT00059,Pallet 15,51,EA,230.45,11752.95,A100,0002,TAN,
100,5000000405,000030,MAT00073,USB-C Dock 19,21,PC,5882.32,123528.72,G100,0001,TAN,
100,5000000405,000040,MAT00078,Filing Cabinet 20,26,EA,9642.1,250694.6,G100,0003,TAN,
100,5000000405,000050,MAT00002,Desk Lamp 1,15,EA,8381.22,125718.3,C100,0003,TAN,
100,5000000406,000010,MAT00044,Tool Kit 11,30,EA,5760.36,172810.8,G100,0003,TAN,
100,5000000406,000020,MAT00046,Meeting Table 12,12,EA,15745.19,188942.28,G100,0001,TAN,
100,5000000406,000030,MAT00034,Desk Lamp 9,12,EA,11171.5,134058.0,A100,0001,TAN,
100,5000000407,000010,MAT00022,Office Chair 6,27,EA,-7157.52,193253.04,C100,0002,TAN,
100,5000000407,000020,MAT00057,Wireless Keyboard 15,28,PC,34585.97,968407.16,C100,0002,TAN,
100,5000000407,000030,MAT00070,Meeting Table 18,35,EA,,208217.45,G100,0001,TAN,
100,5000000407,000040,MAT99999,Desk Lamp 1,22,EA,6853.13,150768.86,C100,0003,TAN,
100,5000000408,000010,MAT00042,Desk Lamp 11,52,EA,3630.95,188809.4,A100,0001,TAN,
100,5000000409,000010,MAT00073,USB-C Dock 19,48,EA,6031.59,289516.32,C100,0003,TAN,
100,5000000409,000020,MAT00071,Pallet 18,16,EA,829.55,13272.8,c100,0001,TAN,
100,5000000409,000030,MAT00049,Laptop 15 Inch 13,-5,EA,13519.71,432630.72,C100,0003,TAN,
100,5000000409,000040,MAT00051,Bubble Wrap 13,25,EA,957.03,23925.75,G100,0001,TAN,
100,5000000410,000010,MAT00026,Filing Cabinet 7,50,EA,10547.53,527376.5,G100,0003,TAN,
100,5000000410,000020,MAT00076,Industrial Lubricant 19,29,EA,2152.2,62413.8,G100,0002,TAN,
100,5000000410,000030,MAT00029,Wireless Keyboard 8,9,EA,32371.46,291343.14,A100,0003,TAN,
100,5000000411,000010,MAT00058,Office Chair 15,52,EA,5004.86,260252.72,C100,0003,TAN,
100,5000000411,000020,MAT99999,Office Chair 16,60,EA,17039.03,1022341.8,C100,0003,TAN,
100,5000000411,000030,MAT00042,Desk Lamp 11,-5,EA,4211.65,130561.15,A100,0001,TAN,
100,5000000412,000010,MAT00055,Packing Tape 14,27,EA,1179.79,31854.33,X999,0002,TAN,
100,5000000412,000020,MAT00059,Pallet 15,21,EA,252.6,5304.6,,0002,TAN,
100,5000000412,000030,mat00008,Industrial Lubricant 2,50,EA,6742.01,337100.5,A100,0001,TAN,
100,5000000413,000010,MAT00003,Packing Tape 1,44,EA,770.05,33882.2,G100,0003,TAN,
100,5000000413,000020,MAT00006,Meeting Table 2,42,EA,13358.71,561065.82,A100,0002,TAN,
100,5000000413,000030,MAT00079,Packing Tape 20,57,EA,55.6,3169.2,C100,0001,TAN,
100,5000000413,000040,MAT00036,Safety Gloves 9,12,EA,2984.88,35818.56,G100,0002,TAN,
100,5000000414,000010,MAT00073,USB-C Dock 19,48,EA,6010.03,288481.44,G100,0002,TAN,
100,5000000414,000020,MAT00068,Safety Gloves 17,49,EA,7034.6,344695.4,G100,0003,TAN,
100,5000000414,000030,MAT00013,Business Monitor 4,54,EA,34933.79,1886424.66,A100,0003,TAN,
100,5000000415,000010,MAT00013,Business Monitor 4,45,EA,30533.19,1373993.55,A100,0001,TAN,
100,5000000415,000020,MAT00058,Office Chair 15,16,EA,4925.73,78811.68,A100,0001,TAN,
100,5000000415,000030,MAT00023,Pallet 6,16,EA,1004.61,16073.76,C100,0002,TAN,
100,5000000415,000040,MAT00017,USB-C Dock 5,4,EA,2671.24,10684.96,G100,0002,TAN,
100,5000000416,000010,MAT00052,Safety Helmet 13,52,EA,5627.28,292618.56,A100,0001,TAN,
100,5000000416,000020,MAT00066,Standing Desk 17,20,EA,4782.79,95655.8,C100,0002,TAN,
100,5000000416,000030,MAT00042,Desk Lamp 11,34,EA,4137.16,140663.44,A100,0003,TAN,
100,5000000416,000040,MAT00026,Filing Cabinet 7,28,EA,9545.23,267266.44,A100,0002,TAN,
100,5000000416,000050,MAT00028,Safety Gloves 7,-5,EA,5779.53,127149.66,C100,0003,TAN,
100,5000000417,000010,MAT00007,Stretch Film 2,14,Each,825.23,11553.22,X999,0003,TAN,
100,5000000417,000020,MAT00010,Office Chair 3,58,EA,,792152.86,C100,0002,TAN,
100,5000000417,000030,MAT00080,Tool Kit 20,5,EA,2846.77,14233.85,C100,0001,TAN,
100,5000000417,000040,MAT00017 ,USB-C Dock 5,12,EA,2756.81,33081.72,G100,0001,TAN,
100,5000000418,000010,MAT00078,Filing Cabinet 20,58,EA,9508.28,551480.24,C100,0002,TAN,
100,5000000418,000020, MAT00064,Drill Bit Set 16,41,EA,3196.21,157253.53,A100,0001,TAN,
100,5000000418,000030,MAT00052,Safety Helmet 13,1,EA,6294.1,6294.1,C100,0001,TAN,
100,5000000419,000010,MAT00008,Industrial Lubricant 2,12,EA,7326.96,131885.28,A100,0003,TAN,
100,5000000420,000010,MAT00002,Desk Lamp 1,51,EA,8214.68,418948.68,A100,0002,TAN,
100,5000000420,000020,MAT00006,Meeting Table 2,20,EA,13514.68,270293.6,G100,0003,TAN,
100,5000000421,000010,MAT00033,Business Monitor 9,47,EA,24409.74,1147257.78,G100,0001,TAN,
100,5000000421,000020,MAT00076,Industrial Lubricant 19,55,EA,1983.18,109074.9,A100,0001,TAN,
100,5000000421,000030,MAT99999,Carton Box 9,48,EA,261.51,12552.48,G100,0002,TAN,
100,5000000422,000010,MAT00035 ,Carton Box 9,37,EA,264.01,9768.37,G100,0002,TAN,
100,5000000422,000020,MAT00014,Filing Cabinet 4,44,EA,11216.36,493519.84,A100,0003,TAN,
100,5000000422,000030,MAT00029,Wireless Keyboard 8,48,EA,30782.35,1477552.8,A100,0001,TAN,
100,5000000423,000010,MAT00080,Tool Kit 20,29,EA,2687.04,77924.16,A100,0001,TAN,
100,5000000423,000020,MAT00006,Meeting Table 2,19,EA,12788.23,242976.37,C100,0002,TAN,
100,5000000423,000030,MAT00044,Tool Kit 11,21,EA,5411.59,113643.39,A100,0003,TAN,
100,5000000423,000040,MAT00008,Industrial Lubricant 2,24,EA,6228.38,149481.12,A100,0001,TAN,
100,5000000423,000050,MAT00078,Filing Cabinet 20,5,EA,9449.19,47245.95,C100,0002,TAN,
100,5000000424,000010,MAT99999,Filing Cabinet 7,-1,EA,-10552.97,84423.76,C100,0003,TAN,
100,5000000424,000020,MAT00008,Industrial Lubricant 2,55,EA,6154.22,270785.68,A100,0003,TAN,
100,5000000425,000010,MAT00035,Carton Box 9,16,EA,314.79,5036.64,C100,0002,TAN,
100,5000000425,000020,MAT00028,Safety Gloves 7,57,EA,5660.17,322629.69,G100,0003,TAN,
100,5000000425,000030,MAT00041,USB-C Dock 11,40,EA,15045.22,601808.8,G100,0003,TAN,
100,5000000425,000040,mat00040,Drill Bit Set 10,44,EA,3427.26,150799.44,G100,0002,TAN,
100,5000000426,000010,MAT00013,Business Monitor 4,23,EA,34422.47,791716.81,C100,0003,TAN,
100,5000000426,000020,MAT00047,Stretch Film 12,41,EA,,24381.47,A100,0002,TAN,
100,5000000426,000030,MAT00066,Standing Desk 17,29,Each,4571.29,159080.89,C100,0001,TAN,
100,5000000426,000040,MAT00009,Business Monitor 3,27,EA,43924.83,1185970.41,A100,0003,TAN,
100,5000000427,000010,MAT00049,Laptop 15 Inch 13,44,EA,12236.45,538403.8,G100,0001,TAN,
100,5000000427,000020, MAT00076,Industrial Lubricant 19,0,EA,2161.5,82137.0,G100,0001,TAN,
100,5000000427,000030,MAT00016,Safety Helmet 4,11,EA,281.77,3099.47,C100,0001,TAN,
100,5000000428,000010,MAT00026,Filing Cabinet 7,7,EA,11361.6,79531.2,A100,0002,TAN,
100,5000000429,000010,MAT00032,Safety Helmet 8,44,EA,305.79,13454.76,G100,0002,TAN,
100,5000000429,000020,MAT00055,Packing Tape 14,39,EA,1092.66,63920.61,G100,0003,TAN,
100,5000000429,000030,MAT00051,Bubble Wrap 13,36,EA,971.3,34966.8,C100,0001,TAN,
100,5000000429,000040,MAT00065,Wireless Keyboard 17,6,EA,4496.13,26976.78,A100,0001,TAN,
100,5000000430,000010,MAT00042,Desk Lamp 11,25,EA,4229.86,105746.5,G100,0003,TAN,
100,5000000430,000020,MAT00034,Desk Lamp 9,1,EA,9744.02,9744.02,G100,0003,TAN,
100,5000000430,000030,MAT00058,Office Chair 15,37,EA,-4877.64,180472.68,G100,0001,TAN,
100,5000000430,000040,MAT00062,Office Chair 16,7,EA,14267.86,99875.02,C100,0001,TAN,
100,5000000430,000050,MAT00066,Standing Desk 17,50,EA,5036.37,251818.5,G100,0001,TAN,
100,5000000431,000010,MAT00027,Packing Tape 7,43,EA,889.89,38265.27,G100,0002,TAN,
100,5000000431,000020,MAT00009 ,Business Monitor 3,9,EA,41320.96,371888.64,C100,0003,TAN,
100,5000000432,000010,MAT00034,Desk Lamp 9,21,EA,-10271.28,215696.88,C100,0001,TAN,
100,5000000433,000010,MAT00016,Safety Helmet 4,15,EA,312.01,4680.15,C100,0003,TAN,
100,5000000433,000020,MAT00018,Filing Cabinet 5,58,EA,3242.16,188045.28,A100,0002,TAN,
100,5000000433,000030,MAT00033,Business Monitor 9,21,EA,26559.37,446197.42,G100,0003,TAN,
100,5000000434,000010,MAT00008,Industrial Lubricant 2,19,EA,7169.52,136220.88,C100,0002,TAN,
100,5000000435,000010,MAT00046,Meeting Table 12,49,EA,15666.3,767648.7,G100,0001,TAN,
100,5000000435,000020,MAT00065,Wireless Keyboard 17,32,EA,4955.59,158578.88,G100,0001,TAN,
100,5000000435,000030,MAT00045,Laptop 15 Inch 12,42,EA,10963.96,460486.32,C100,0001,TAN,
100,5000000435,000040,MAT00074,Standing Desk 19,39,EA,6128.67,286821.76,G100,0003,TAN,
100,5000000436,000010,MAT00059,Pallet 15,18,ea,237.17,4269.06,G100,0001,TAN,
100,5000000436,000020,MAT00024,Tool Kit 6,51,EA,779.69,39764.19,A100,0001,TAN,
100,5000000436,000030,MAT00013,Business Monitor 4,5,EA,33208.71,166043.55,G100,0003,TAN,
100,5000000436,000040,MAT00046,Meeting Table 12,47,EA,15872.11,745989.17,C100,0001,TAN,
100,5000000437,000010,MAT00026,Filing Cabinet 7,48,EA,11243.19,539673.12,C100,0001,TAN,
100,5000000437,000020,MAT00033,Business Monitor 9,37,EA,26854.48,993615.76,A100,0003,TAN,
100,5000000437,000030, MAT00003,Packing Tape 1,34,EA,881.76,29979.84,C100,0002,TAN,
100,5000000437,000040,MAT00045,Laptop 15 Inch 12,8,EA,11888.0,95104.0,C100,0002,TAN,
100,5000000437,000050,MAT00060,Tool Kit 15,45,EA,2094.16,141355.8,C100,0001,TAN,
100,5000000438,000010,MAT00023,Pallet 6,38,EA,1088.66,41369.08,A100,0002,TAN,
100,5000000438,000020,MAT00018,Filing Cabinet 5,5,EA,3377.86,16889.3,C100,0002,TAN,
100,5000000438,000030,MAT00011,Bubble Wrap 3,52,EA,30.42,1581.84,C100,0002,TAN,
100,5000000438,000040,MAT00079,Packing Tape 20,15,EA,51.3,769.5,C100,0003,TAN,
100,5000000438,000050,MAT00034,Desk Lamp 9,5,EA,10122.02,50610.1,C100,0002,TAN,
100,5000000439,000010,MAT00030,Standing Desk 8,17,EA,6341.84,107811.28,A100,0002,TAN,
100,5000000439,000020,MAT00038,Office Chair 10,8,EA,4368.05,34944.4,G100,0003,TAN,
100,5000000439,000030,MAT00078,Filing Cabinet 20,52,PC,9918.76,618930.62,A100,0002,TAN,
100,5000000440,000010,MAT00061,Business Monitor 16,43,EA,,643067.58,A100,0003,TAN,
100,5000000440,000020,MAT00042,Desk Lamp 11,23,EA,3736.37,85936.51,C100,0001,TAN,
100,5000000440,000030,MAT00036,Safety Gloves 9,55,EA,2616.1,143885.5,C100,0001,TAN,
100,5000000440,000040,mat00010,Office Chair 3,50,EA,16488.75,824437.5,A100,0002,TAN,
100,5000000440,000050,MAT00063,Packing Tape 16,7,EA ,609.92,4269.44,G100,0002,TAN,
100,5000000441,000010,MAT00046,Meeting Table 12,55,EA,17755.16,976533.8,A100,0002,TAN,
100,5000000441,000020,MAT00073 ,USB-C Dock 19,38,ea,5372.67,204161.46,A100,0003,TAN,
100,5000000441,000030,MAT00024,Tool Kit 6,40,PC,759.52,30380.8,A100,0002,TAN,
100,5000000441,000040,MAT00004,Industrial Lubricant 1,38,EA,4137.94,157241.72,C100,0001,TAN,
100,5000000442,000010,MAT00067,Stretch Film 17,52,EA,659.5,34294.0,A100,0003,TAN,
100,5000000442,000020,MAT00071,Pallet 18,22,EA,751.31,16528.82,C100,0003,TAN,
100,5000000442,000030,MAT00008,Industrial Lubricant 2,-1,EA,7032.43,239102.62,A100,0003,TAN,
100,5000000442,000040,MAT00049 ,Laptop 15 Inch 13,14,EA,13410.97,187753.58,C100,0001,TAN,
100,5000000443,000010,MAT00045,Laptop 15 Inch 12,11,EA,12777.54,210829.41,A100,0003,TAN,
100,5000000443,000020,MAT00022,Office Chair 6,47,EA,6977.5,327942.5,G100,0003,TAN,
100,5000000443,000030,MAT00066,Standing Desk 17,59,EA,4816.64,284181.76,G100,0003,TAN,
100,5000000443,000040,MAT00040,Drill Bit Set 10,14,EA,3311.03,46354.42,G100,0003,TAN,
100,5000000443,000050,MAT00014,Filing Cabinet 4,56,EA,,626177.44,G100,0001,TAN,
100,5000000444,000010,MAT00080,Tool Kit 20,57,EA,2738.09,156071.13,G100,0002,TAN,
100,5000000444,000020,MAT00078,Filing Cabinet 20,9,EA,8337.39,75036.51,C100,0001,TAN,
100,5000000444,000030,MAT00073,USB-C Dock 19,48,EA,6259.11,300437.28,C100,0002,TAN,
100,5000000445,000010,MAT00009,Business Monitor 3,23,EA,,933483.06,G100,0002,TAN,
100,5000000445,000020,MAT00018,Filing Cabinet 5,32,EA,3530.82,112986.24,G100,0002,TAN,
100,5000000445,000030,MAT00019,Carton Box 5,20,EA,981.9,19638.0,C100,0001,TAN,
100,5000000445,000040,MAT00014,Filing Cabinet 4,1,EA,10112.77,10112.77,A100,0001,TAN,
100,5000000446,000010,MAT00046,Meeting Table 12,-5,EA,18011.26,486304.02,A100,0001,TAN,
100,5000000447,000010,MAT00046,Meeting Table 12,35,EA,17139.06,599867.1,A100,0002,TAN,
100,5000000447,000020,MAT00071,Pallet 18,31,EA,830.06,25731.86,G100,0003,TAN,
100,5000000447,000030,MAT00059,Pallet 15,58,EA,249.41,14465.78,A100,0002,TAN,
100,5000000447,000040,MAT00044,Tool Kit 11,37,ea,5038.64,186429.68,C100,0001,TAN,
100,5000000448,000010,MAT00011,Bubble Wrap 3,23,EA,30.32,697.36,G100,0001,TAN,
100,5000000448,000020,MAT00004,Industrial Lubricant 1,25,EA,4434.53,110863.25,G100,0003,TAN,
100,5000000448,000030,MAT00009,Business Monitor 3,30,EA,42072.31,1262169.3,G100,0003,TAN,
100,5000000448,000040,MAT00080,Tool Kit 20,20,EA,2444.74,48894.8,G100,0003,TAN,
100,5000000448,000050,MAT00078,Filing Cabinet 20,35,EA,8349.59,292235.65,C100,0001,TAN,
100,5000000449,000010,MAT00061 ,Business Monitor 16,59,Each,14080.9,830773.1,G100,0001,TAN,
100,5000000449,000020,MAT00025,Barcode Scanner 7,42,EA,21328.66,895803.72,G100,0003,TAN,
100,5000000449,000030,MAT00013,Business Monitor 4,38,EA,31419.14,1193927.32,G100,0001,TAN,
100,5000000449,000040,MAT00016,Safety Helmet 4,18,EA,268.57,4834.26,G100,0001,TAN,
100,5000000450,000010,MAT00054,Office Chair 14,51,EA,5031.27,256594.77,A100,0001,TAN,
100,5000000450,000020,mat00048,Safety Helmet 12,45,EA,1800.5,81022.5,C100,0001,TAN,
100,5000000450,000030,MAT00019,Carton Box 5,59,EA,,57366.29,C100,0001,TAN,
100,5000000450,000040,MAT00008,Industrial Lubricant 2,57,EA,6529.79,372198.03,G100,0001,TAN,
100,5000000451,000010,MAT00071,Pallet 18,51,EA,746.81,38087.31,G100,0001,TAN,
100,5000000451,000020,MAT00033,Business Monitor 9,37,EA,26461.16,979062.92,C100,0001,TAN,
100,5000000451,000030,MAT00049,Laptop 15 Inch 13,26,EA,13858.31,360316.06,C100,0002,TAN,
100,5000000451,000040,MAT00034,Desk Lamp 9,27,EA,10413.27,281158.29,C100,0003,TAN,
100,5000000451,000050,MAT00072,Safety Gloves 18,9,EA,4526.51,40738.59,C100,0002,TAN,
100,5000000452,000010,MAT00006,Meeting Table 2,41,EA,12422.97,509341.77,C100,0003,TAN,
100,5000000452,000020,MAT00011,Bubble Wrap 3,9,EA,28.83,259.47,A100,0003,TAN,
100,5000000453,000010,MAT00026,Filing Cabinet 7,7,EA,,69071.45,C100,0001,TAN,
100,5000000453,000020,MAT00003,Packing Tape 1,28,EA,908.09,25426.52,G100,0001,TAN,
100,5000000454,000010,MAT00063,Packing Tape 16,19,EA,663.66,12609.54,G100,0002,TAN,
100,5000000455,000010,MAT00050,Filing Cabinet 13,16,EA,10396.88,166350.08,C100,0001,TAN,
100,5000000456,000010,MAT00013,Business Monitor 4,49,EA,29607.96,1450790.04,A100,0001,TAN,
100,5000000456,000020,mat00045,Laptop 15 Inch 12,5,EA,12583.15,62915.75,A100,0001,TAN,
100,5000000457,000010, MAT00034,Desk Lamp 9,-5,EA,9496.39,142445.85,C100,0001,TAN,
100,5000000457,000020,MAT99999,Safety Helmet 8,57,EA,291.53,16617.21,C100,0002,TAN,
100,5000000457,000030,MAT00005,USB-C Dock 2,47,EA,6216.79,292189.13,G100,0001,TAN,
100,5000000457,000040,MAT00037,Business Monitor 10,43,EA,13321.8,572837.4,G100,0001,TAN,
100,5000000458,000010,MAT00062,Office Chair 16,34,EA,14698.94,499763.96,A100,0002,TAN,
100,5000000458,000020,MAT00044,Tool Kit 11,23,EA,5740.78,132037.94,A100,0003,TAN,
100,5000000458,000030,MAT00047,Stretch Film 12,33,EA,592.73,19560.09,C100,0001,TAN,
100,5000000459,000010,MAT00080,Tool Kit 20,-1,EA,2378.7,2378.7,A100,0002,TAN,
100,5000000459,000020,MAT00050,Filing Cabinet 13,31,EA,9539.48,295723.88,C100,0003,TAN,
100,5000000459,000030,MAT00068,Safety Gloves 17,57,EA,,381790.56,A100,0001,TAN,
100,5000000459,000040,MAT00038,Office Chair 10,12,EA,4211.66,50539.92,A100,0003,TAN,
100,5000000459,000050,MAT00032,Safety Helmet 8,10,EA,307.51,3075.1,G100,0002,TAN,
100,5000000460,000010,MAT00039,Carton Box 10,43,EA,336.49,14469.07,G100,0002,TAN,
100,5000000461,000010,MAT00058,Office Chair 15,18,EA,-5083.01,91494.18,A100,0002,TAN,
100,5000000461,000020,MAT00035,Carton Box 9,46,EA,265.44,12210.24,A100,0003,TAN,
100,5000000461,000030,MAT00037,Business Monitor 10,55,EA,12393.45,681639.75,G100,0002,TAN,
100,5000000461,000040,MAT00026,Filing Cabinet 7,6,Each,11398.13,68388.78,A100,0002,TAN,
100,5000000461,000050,MAT00049,Laptop 15 Inch 13,10,EA,13213.34,132133.4,X999,0003,TAN,
100,5000000462,000010,MAT00078,Filing Cabinet 20,39,EA,8726.43,340330.77,A100,0002,TAN,
100,5000000463,000010,MAT00061,Business Monitor 16,7,EA,15723.62,110065.34,G100,0002,TAN,
100,5000000463,000020,MAT00069,USB-C Dock 18,12,EA,33739.56,404874.72,G100,0002,TAN,
100,5000000463,000030,MAT00030,Standing Desk 8,21,EA,5422.25,113867.25,C100,0001,TAN,
100,5000000464,000010,MAT00021,Business Monitor 6,59,ea,30896.6,1822899.4,C100,0003,TAN,
100,5000000465,000010,MAT00046 ,Meeting Table 12,44,EA,18763.48,825593.12,A100,0002,TAN,
100,5000000465,000020,MAT00026,Filing Cabinet 7,54,EA,11179.62,603699.48,G100,0002,TAN,
